feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,target,filename
0.9999999999999998,0.9891793732550602,0.9361443713459224,0.7958630068587794,0.6261308559188402,0.3239807151804951,0.2090547402748377,0.067964710716172,0.1159788538797256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9870558094209216,0.9240795873191248,0.8866642331346832,0.8513590679941984,0.7756351181337863,0.7288668061167787,0.6540310150732047,0.5993821050990404,0.4264396504605435,0.3911032900932553,0.2507576167395411,0.1159788538797259,0.0,0.0,0.1159788538797259,0.8734046714247737,0.8482609452093571,0.8592636992608672,0.8699857392162019,0.900543222627193,0.9030184195696132,0.8293451752432598,0.8574041256915707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.960886606756415,0.987933349610225,1.0,0.9625833662121877,0.8342895476976477,0.8225036526667259,0.7910344310707229,0.8375022764082672,NoCategory,PD_x_23022025__092543_mode_voltage_channel_V_grayscale_csv.csv
0.9999999999999998,0.9999999999999998,0.8780382445900458,0.9875259951879116,0.900547406407364,0.7175250531936189,0.822025758048651,0.7866254427395155,0.7616367844089056,0.7175250531936189,0.524654939903764,0.5423748707586594,0.4278435535814472,0.1246727075820297,0.2482897656054589,0.1645502195215008,1.0,0.9999999999999994,0.8780382445900462,0.9802352848238842,0.8925839874281455,0.706211211162501,0.8075779476924956,0.7745721163593628,0.7652594671885945,0.7095182651381039,0.5732398190122048,0.6426240251307693,0.5732398190122054,0.2692340168622571,0.2245275607518655,0.0731026032423139,0.9330818782976978,0.8822575713720034,0.8527173600503772,0.845976736111058,0.8241968386339454,0.8559789409705613,0.9471067436257984,0.9760839274876096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9202403409662492,0.8754713048969273,0.8459767361110578,0.8505034873292074,0.8219716742788896,0.8340333493094706,0.9408728386484556,1.0,NoCategory,PD_x_11082023__084826_mode_voltage_channel_V_grayscale_csv.csv
0.9998903939619,0.9660215676677416,1.0,0.9660215676677416,1.0,0.9660215676677416,0.9976815673109172,0.9610114193355224,0.959017697598949,0.9899228645635048,0.960302364002698,0.9948747737780644,0.9588742866210616,0.9900398702950792,0.9533222657818268,0.9834674188823996,0.9998903939618996,0.966021567667742,1.0,0.966021567667742,0.9999999999999996,0.9651978892063532,0.9964529372525504,0.9611528356816889,0.959017697598949,0.9915528322197316,0.958299290383249,0.9944208541468867,0.9574327108535566,0.9910889020053606,0.954803031489076,0.9833452586189406,0.9984993917589308,0.9898542310340728,0.989658814418788,0.9982247167686475,0.9987734979719364,0.9904873499896412,0.9912624391615756,0.9982247167686475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9977196608520572,0.9899030401449648,0.9887758519514388,1.0,0.9982705355323164,0.9912624391615756,0.9898054039193032,0.99799538475472,NoCategory,PD_x_09092025__190657_mode_voltage_channel_V_grayscale_csv.csv
1.0,1.0,0.988926089735062,0.9122461363502012,0.8547462784557421,0.8393819330406543,0.8562200666420648,0.7948863028936587,0.8227457564009468,0.7804343785643131,0.7928842544891805,0.7454519947920119,0.7061950994097355,0.5504968780538595,0.3817951925087057,0.0836811479367956,0.9999999999999998,0.9999999999999998,0.9934290983594668,0.940213397725503,0.8377789025236905,0.7867556559012597,0.8210038585516808,0.7479833147731086,0.7211104851310418,0.7092680008629734,0.690084057490105,0.6451621327070585,0.6033496929251552,0.4969417285614764,0.2835616885479261,0.1425947281033303,0.9557340901663178,0.89879089412557,0.85264946950465,0.8239817699724685,0.9459497846268704,0.9964555303626907,1.0,0.9885936236635636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9216509249739792,0.8514209644331086,0.8365935034376684,0.8615826995918009,0.9318038835794888,0.9763394868015256,0.9605759963140854,0.974887568632272,NoCategory,PD_x_22112020__090143_mode_voltage_channel_V_grayscale_csv.csv
0.9998903939619,0.9660215676677416,1.0,0.9660215676677416,1.0,0.9660215676677416,0.9997807090975944,0.9651978892063532,0.9653354782381736,0.99845830073501,0.9649223382087851,0.99845830073501,0.965060175938078,0.9980149375637304,0.9639539702034932,0.9986794999297413,0.9999999999999996,0.966021567667742,1.0,0.966021567667742,0.9997807090975942,0.9660215676677416,0.9997807090975944,0.9657475021514302,0.9654729432574936,0.9989003787726812,0.9647843757933036,0.9984583007350096,0.9645080760000264,0.9983475807150692,0.965472943257494,0.9979038950920628,0.9997341936219044,0.9915005099658336,0.9915477005229524,0.9998228552151216,0.9997341936219044,0.9921596479132496,0.99178340065533,0.9996898404901492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996454724549548,0.9915948742204794,0.99178340065533,1.0,1.0,0.9915948742204796,0.99178340065533,0.9998228552151214,NoCategory,PD_x_09092025__155657_mode_voltage_channel_U_grayscale_csv.csv
0.9999999999999998,0.0,0.0,0.950739859742054,0.9125309394240204,0.0,0.0,0.7161689334590722,0.6544486862480925,0.0,0.0,0.189545495283438,0.084566452249013,0.0,0.0,0.143853006444674,1.0,0.0,0.0,0.938470945215608,0.9046226867573576,0.0,0.0,0.4894392414179324,0.3834076037352344,0.0,0.0,0.143853006444674,0.084566452249013,0.0,0.0,0.0,0.8973211964995322,0.8788295928344111,0.8561458899408382,0.8453229778905891,0.8964821300153487,0.9745375888725712,1.0,0.942310793031108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8930864764406012,0.8869865800456301,0.8683341547429548,0.8442042785623786,0.8582350333787525,0.9266296081039876,0.9487272016888094,0.9163748240433294,NoCategory,PD_x_20082024__112748_mode_voltage_channel_W_grayscale_csv.csv
1.0,0.9114162351042144,0.8429094230747464,0.885895765119338,0.788953163953328,0.7508429966816214,0.8151264794929601,0.7000061093226407,0.5473690351325978,0.5379211384611354,0.444582979742579,0.3562159275556183,0.2985335019274762,0.2683159535885728,0.1160426034067974,0.1835296874859543,0.9999999999999998,0.9150909626162608,0.8631036113572286,0.9127619776194495,0.799260163644216,0.7868122750213382,0.8077005352592816,0.6679264525600628,0.5533801648101028,0.4327639898840094,0.311794010216637,0.3354938219106383,0.2508446296591077,0.0,0.068008908186729,0.0,0.988775689840579,0.9743076795407264,0.9114756607092778,0.9501842290822948,0.9642795487741362,0.9523623291794808,0.9344094374059057,0.906228844192152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879067000900662,0.881948459504749,0.9539004919360208,0.9679723595327632,0.9748471185994614,0.9997690557697584,1.0,0.9214884354159436,NoCategory,PD_x_14082024__172748_mode_voltage_channel_V_grayscale_csv.csv
0.9998903939619,0.9660215676677416,1.0,0.9660215676677416,1.0,0.965060175938078,0.99600369729032,0.9571427533529566,0.9550974671987944,0.9900398702950792,0.9537680070086964,0.9927065209767492,0.955831079190468,0.9898057689986984,0.9501650587615612,0.9891013013589456,0.9999999999999996,0.966021567667742,1.0,0.966021567667742,0.9999999999999996,0.9651978892063532,0.9957785801091456,0.960302364002698,0.9611528356816889,0.9906235562639852,0.9595899967924384,0.9931655639496348,0.958730740665228,0.9875636994231788,0.948791702856273,0.9856497351917416,0.9980320909382028,0.9901482681806896,0.990587951672314,0.9971995534445612,0.9973386736248552,0.989215226183807,0.9911719349358596,0.9968743702656804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978475343401172,0.990050362196948,0.9902461018432586,0.9986760212808165,1.0,0.9912690156271994,0.9901482681806896,0.9970602869776424,NoCategory,PD_x_08092025__225657_mode_voltage_channel_W_grayscale_csv.csv
1.0,0.9980878011218988,0.9726284781737348,0.8027916289429471,0.8131179211013804,0.6223441028227041,0.3598893715989181,0.3598893715989187,0.0730771837378599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.9993648947530476,0.9559549542520928,0.7988819313160261,0.8908197428534194,0.8296465611336403,0.6940961738873718,0.7463318368990226,0.6886512922304726,0.5049176798080705,0.5932633384525112,0.4432167172090079,0.2879089338501792,0.3048391027242558,0.2244801741554947,0.2244801741554947,0.905454963744826,0.8607971833533349,0.8663719756348452,0.8778214042938517,0.8908709478968707,0.9082886165164534,0.8346568592787422,0.8555100180642394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564159571583012,0.9791292768453552,1.0,0.9738632161531424,0.8480057665287554,0.8318476501502392,0.7985647277407272,0.8584156196179952,NoCategory,PD_x_01022025__152543_mode_voltage_channel_V_grayscale_csv.csv
1.0,0.9660215676677416,1.0,0.9660215676677416,0.9998903939619,0.9660215676677416,1.0,0.9657475021514302,0.9646462884658497,0.9982367802578912,0.9651978892063532,0.999231098403226,0.964508076000027,0.9980149375637304,0.9628396823611391,0.9965650407873384,0.9999999999999996,0.966021567667742,1.0,0.966021567667742,0.9999999999999996,0.9658845964709404,0.9997807090975944,0.9660215676677416,0.9653354782381732,0.9993411791053994,0.9643697381688214,0.9991209381903856,0.9636761605431948,0.997792771713786,0.9617171934430616,0.9970126327374668,0.9997334852241304,0.9918081286888938,0.9921382113366116,0.999466431586666,0.9999556181993682,0.9921382113366116,0.991808128688894,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998223832488206,0.9918081286888938,0.9918081286888938,0.9995109780396852,0.9993327020130276,0.9916191390062582,0.9920439861523682,0.9998668098338156,NoCategory,PD_x_08092025__210158_mode_voltage_channel_U_grayscale_csv.csv
0.9999999999999996,0.9999999999999996,0.9999999999999996,0.9827607872188427,0.9008140519116344,0.8532616084861009,0.8517658948447877,0.8102231689873186,0.836162989654523,0.790862072010704,0.7846705657933319,0.7267800505027606,0.7211104851310415,0.6084486431703865,0.4584091378461106,0.0836811479367955,0.9999999999999992,0.9999999999999992,1.0,0.98431992524996,0.9008140519116344,0.8717564956861131,0.8690195200330271,0.8007755558271482,0.7739079127543258,0.6999047229083427,0.7061950994097359,0.6451621327070581,0.5981180722868135,0.4879785031790126,0.3074212377574786,0.0836811479367955,0.9718572481307612,0.9189099775498628,0.8707889073134242,0.8550286081055952,0.9350673474272576,0.9837017648549744,1.0,0.9915596918358512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9374967485735944,0.876890602398711,0.8702700013078803,0.8832534747547113,0.9412428983353672,0.9718572481307612,0.9751736088226642,0.9800253156462674,NoCategory,PD_x_23112020__050143_mode_voltage_channel_V_grayscale_csv.csv
1.0,0.8780892711441151,1.0,0.8780892711441153,0.8761847458999222,0.9805975471894114,0.8493552219196355,0.8305613317125607,0.6142991196673743,0.3347698718587975,0.3051125291148943,0.0732175722112754,0.1248377863727515,0.0,0.0,0.0,0.9999999999999994,0.8780892711441153,1.0,0.8780892711441146,0.8723130089782386,0.9861661023673416,0.8417657268634469,0.8552006017159394,0.7835084450119449,0.5837186673674531,0.6403613118228191,0.4359287268034574,0.3924888751546145,0.3924888751546142,0.1647412301188337,0.2485089728137433,0.9545831709590208,0.9385124572167878,0.9358039919838748,0.9450869287520816,0.9387807639308609,0.9355305705300672,0.931652067460312,0.9377047884939476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9463695756739352,0.9730979014713425,1.0,0.9685024515733724,0.9209176846497032,0.9224116663961616,0.9253578478603628,0.9385124572167878,NoCategory,PD_x_02032025__062543_mode_voltage_channel_W_grayscale_csv.csv
0.9999999999999998,0.0,0.0,0.9665755292177244,0.9080502215784478,0.0,0.0,0.4894392414179321,0.4375146116499123,0.0,0.0,0.1438530064446738,0.084566452249013,0.0,0.0,0.0,1.0,0.0,0.0,0.9623007719914738,0.8902943887056342,0.0,0.0,0.4375146116499123,0.2851867705450573,0.0,0.0,0.1895454952834382,0.258082253175928,0.0,0.0,0.143853006444674,0.971395123498506,0.9460651384739368,0.9329931354685156,0.9189648204426792,0.9624910325226632,1.0,0.9583029336372718,0.9377646108481158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9574542289781878,0.9339569721814264,0.9179224239444445,0.9329931354685156,0.9442513660886316,0.9641410016696218,0.9698066361151648,0.9624910325226632,NoCategory,PD_x_02072023__140143_mode_voltage_channel_W_grayscale_csv.csv
0.9999999999999998,1.0,0.9911938506797832,0.87979997827755,0.7761971150507783,0.0,0.7554895228773788,0.8139567521917808,0.7240750514684268,0.7505830302089415,0.0,0.679884908648928,0.6833845792218196,0.6763232206134313,0.4881633398353384,0.1882837540703803,0.9999999999999992,1.0,0.97721602101459,0.8690730574744505,0.7602790903025938,0.0,0.7578985729146828,0.7672560114461128,0.742991133091284,0.7324008345844474,0.0,0.6935321857617629,0.6690047178919143,0.6690047178919143,0.5506650525558285,0.083792598172296,0.8977065554004486,0.8429532135045098,0.8526704202531519,0.956842535827372,0.9950510078381836,1.0,0.9792739972283898,0.9458809621289004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8885502372645622,0.828507966774273,0.8374808080824437,0.9552626151968108,0.98930518115969,0.9925213001699292,0.975089342061301,0.9500238324209676,NoCategory,PD_x_20082024__112748_mode_voltage_channel_V_grayscale_csv.csv
0.9999999999999998,0.8362716151546535,0.768931966980273,0.7909236976858465,0.6027386385561389,0.5698813710821412,0.6115124143016699,0.4577040201779324,0.3348330465057921,0.392550139113139,0.1248845817125559,0.1973333676369807,0.0732501723948928,0.0732501723948928,0.073250172394893,0.073250172394893,1.0,0.841784415121531,0.7824524566224602,0.7617629923031193,0.5803952817201034,0.5294884661612465,0.637962643654496,0.4830445451852735,0.4021336682562527,0.3716674691104115,0.224802436287251,0.0732501723948928,0.1973333676369805,0.0,0.0,0.0,0.8887378725966276,0.8275658972444945,0.8247893031215434,0.7885788432851799,0.7716536505838307,0.8616094691385944,0.990644702962277,0.998305452282388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8861441611532246,0.8391057972219701,0.826645332111079,0.8320963100437322,0.7953523723463226,0.799724404679197,0.9863178422928413,1.0,NoCategory,PD_x_24112020__080143_mode_voltage_channel_W_grayscale_csv.csv
0.9994511804115996,0.9660215676677416,1.0,0.9660215676677416,0.9997807090975944,0.9643697381688214,0.9962284826792568,0.9595899967924384,0.957287801011006,0.9916685946050758,0.9593041156345918,0.9923613297630242,0.9528752180036258,0.9854087919466904,0.951073806713057,0.9834674188823996,0.999780709097594,0.966021567667742,1.0,0.966021567667742,0.9997807090975942,0.9642312747446024,0.9955531301548086,0.9597327366704228,0.959160973852496,0.9961161313976796,0.9608698717416996,0.9940795256413612,0.9531733954060988,0.9844411943903172,0.952277108598843,0.987087455444211,0.99820376189266,0.9908630885545804,0.9912057243629936,0.9978322748887778,0.9982964711970308,0.9904212513746712,0.9907650297127776,0.9988513694487108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994039544395816,0.991596226698332,0.9909610749087524,0.9997710687833912,1.0,0.9911568305823276,0.9908630885545804,0.9978322748887778,NoCategory,PD_x_12092025__070438_mode_voltage_channel_W_grayscale_csv.csv
0.9999999999999996,0.9996042471720646,0.8916781802380621,0.9113933466570576,0.8769545101050853,0.773291417894054,0.7732914178940543,0.6792453500194652,0.4263897728955744,0.4199010980210024,0.283972916045538,0.0679377750464983,0.0679377750464983,0.1530899646849008,0.0,0.0679377750464983,1.0,0.9990088348274698,0.9034330003679888,0.919631902117764,0.8893779155011297,0.7860377459704326,0.7978707646371472,0.5970956031754703,0.432633218998573,0.2839729160455378,0.0679377750464979,0.0679377750464983,0.0,0.0,0.0,0.0,1.0,0.9114520829667628,0.8486380163570955,0.9450516722164204,0.9518349827545812,0.9703702903222776,0.9604549482780858,0.9761807180658828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8835250024789593,0.9526630741466529,0.8988675742863528,0.9880912503040749,0.9838411736036622,0.9630563657828844,0.9591382432936972,0.9703702903222772,NoCategory,PD_x_04072024__182052_mode_voltage_channel_V_grayscale_csv.csv
